ORIGIN_AIRPORT,DESTINATION_AIRPORT,AIRLINE,DISTANCE,ARRIVAL_DELAY,DAY_OF_WEEK,SCHEDULED_DEPARTURE
BNA,ATL,DL,214.0,-18.0,2,915
PNS,ATL,DL,271.0,-17.0,2,915
ATL,PVD,DL,903.0,-12.0,2,915
ATL,LGA,DL,762.0,11.0,2,915
CRP,DFW,EV,354.0,6.0,2,915
MSP,IAH,EV,1034.0,-21.0,2,915
DFW,DTW,EV,986.0,-12.0,2,915
HNL,LIH,HA,102.0,0.0,2,915
DFW,AMA,MQ,312.0,5.0,2,915
DFW,ACT,MQ,89.0,6.0,2,915
LAW,DFW,MQ,140.0,9.0,2,915
ORD,DSM,MQ,299.0,46.0,2,915
LAS,ORD,NK,1514.0,67.0,2,915
ORD,DFW,NK,802.0,15.0,2,915
SEA,LAS,OO,867.0,114.0,2,915
OMA,MSP,OO,282.0,-8.0,2,915
LAX,ABQ,OO,677.0,13.0,2,915
SLC,IAH,OO,1195.0,-20.0,2,915
LAX,PHX,OO,370.0,-10.0,2,915
ORD,BWI,MQ,622.0,64.0,2,915
IAH,LAS,UA,1222.0,-27.0,2,917
IAH,SLC,UA,1195.0,-21.0,2,917
MSP,LAX,DL,1535.0,-13.0,2,917
LAX,IAH,UA,1379.0,3.0,2,918
STX,MIA,AA,1139.0,-15.0,2,918
LGA,MCO,DL,950.0,-15.0,2,918
JFK,SAN,B6,2446.0,60.0,2,918
JFK,BTV,B6,266.0,31.0,2,918
IAH,CRP,EV,201.0,-2.0,2,918
IAH,PNS,EV,489.0,-9.0,2,918
IAH,ELP,EV,667.0,-13.0,2,918
SMF,LAX,OO,373.0,6.0,2,918
TUS,LAX,OO,451.0,3.0,2,918
IAH,ICT,OO,542.0,-12.0,2,918
SGU,SLC,OO,272.0,8.0,2,918
CLT,DFW,US,936.0,1.0,2,919
MIA,MSY,AA,675.0,-13.0,2,919
ATL,GRR,DL,640.0,4.0,2,919
LAS,MSP,DL,1299.0,-19.0,2,919
MDW,MSP,EV,349.0,14.0,2,919
LIH,HNL,HA,102.0,-8.0,2,919
PSP,LAX,OO,110.0,8.0,2,919
IAH,ORD,UA,925.0,-8.0,2,920
IAH,HNL,UA,3904.0,72.0,2,920
CLT,JFK,US,541.0,135.0,2,920
SFO,JFK,VX,2586.0,-9.0,2,920
JFK,LAX,VX,2475.0,-7.0,2,920
DAL,SAT,WN,248.0,-5.0,2,920
HOU,LAX,WN,1390.0,-33.0,2,920
LAX,SMF,WN,373.0,-7.0,2,920
MSP,ATL,WN,907.0,-30.0,2,920
OAK,SLC,WN,588.0,5.0,2,920
OMA,LAS,WN,1099.0,-19.0,2,920
ONT,LAS,WN,197.0,-13.0,2,920
PHX,BWI,WN,1999.0,46.0,2,920
BOI,OAK,WN,511.0,-18.0,2,920
LAS,SEA,WN,867.0,13.0,2,920
PHX,OAK,WN,646.0,-22.0,2,920
SAN,SFO,WN,447.0,0.0,2,920
SAT,DAL,WN,248.0,-5.0,2,920
SJC,LAX,WN,308.0,2.0,2,920
TUS,LAS,WN,365.0,-13.0,2,920
DFW,HOU,AA,247.0,-10.0,2,920
BNA,DFW,AA,631.0,-11.0,2,920
MIA,LAX,AA,2342.0,-38.0,2,920
LAX,LAS,AA,236.0,46.0,2,920
DFW,PBI,AA,1102.0,-11.0,2,920
MIA,PHX,AA,1972.0,-33.0,2,920
ORD,TUS,AA,1437.0,-11.0,2,920
DFW,LAX,AA,1235.0,-26.0,2,920
SEA,BOS,AS,2496.0,-32.0,2,920
SFO,SEA,AS,679.0,-20.0,2,920
OAK,SEA,AS,671.0,-26.0,2,920
BOS,SJU,B6,1674.0,0.0,2,920
MIA,DFW,AA,1121.0,-22.0,2,920
DCA,JAX,B6,634.0,231.0,2,920
ATL,IAH,DL,689.0,-18.0,2,920
MSP,SAN,DL,1532.0,-41.0,2,920
MSP,MCO,DL,1310.0,-18.0,2,920
MSP,PDX,DL,1426.0,14.0,2,920
MSP,SFO,DL,1589.0,-38.0,2,920
PVD,IAD,EV,372.0,-6.0,2,920
DEN,ORD,F9,888.0,-6.0,2,920
DEN,PHX,F9,602.0,-16.0,2,920
SMF,HNL,HA,2462.0,21.0,2,920
DFW,DSM,MQ,624.0,8.0,2,920
ORD,DTW,MQ,235.0,0.0,2,920
MIA,EYW,MQ,125.0,-15.0,2,920
MIA,PNS,MQ,530.0,-1.0,2,920
DFW,PIA,MQ,672.0,7.0,2,920
ATL,ORD,NK,606.0,72.0,2,920
LAX,MSP,NK,1535.0,-7.0,2,920
BUR,PDX,OO,817.0,-17.0,2,920
CLE,MSP,OO,622.0,6.0,2,920
ASE,DEN,OO,125.0,0.0,2,920
SAN,LAX,OO,109.0,-12.0,2,920
IAH,DFW,AA,224.0,3.0,2,921
CVG,LAX,DL,1900.0,-17.0,2,921
DSM,DFW,MQ,624.0,5.0,2,921
PHX,DEN,UA,602.0,-7.0,2,922
IAH,DTW,EV,1075.0,0.0,2,922
OAK,LAX,OO,337.0,-4.0,2,923
DFW,DEN,UA,641.0,4.0,2,923
LAS,ORD,AA,1514.0,-4.0,2,923
ATL,FNT,DL,645.0,17.0,2,923
ONT,PDX,OO,838.0,-13.0,2,923
IAH,PSP,OO,1269.0,-46.0,2,923
MSN,DTW,OO,311.0,45.0,2,923
CLT,PBI,US,590.0,-12.0,2,924
BOS,DFW,AA,1562.0,6.0,2,924
IAD,BNA,EV,542.0,112.0,2,924
RDU,CLT,US,130.0,8.0,2,925
CLT,MCO,US,468.0,-5.0,2,925
CLT,MEM,US,511.0,-6.0,2,925
CLT,BUF,US,546.0,-5.0,2,925
HOU,ABQ,WN,759.0,-8.0,2,925
HOU,ELP,WN,677.0,-4.0,2,925
HOU,SAN,WN,1313.0,-32.0,2,925
HOU,SAT,WN,192.0,-11.0,2,925
HOU,SNA,WN,1357.0,-42.0,2,925
HRL,HOU,WN,277.0,-8.0,2,925
LAX,SJC,WN,308.0,-9.0,2,925
LGA,ATL,WN,762.0,24.0,2,925
MCI,MDW,WN,405.0,4.0,2,925
PHX,LAS,WN,255.0,103.0,2,925
ATL,CMH,WN,447.0,-13.0,2,925
ATL,DEN,WN,1199.0,12.0,2,925
BWI,BUF,WN,281.0,163.0,2,925
LAS,BOI,WN,519.0,0.0,2,925
LAS,SJC,WN,386.0,-12.0,2,925
SJC,SAN,WN,417.0,21.0,2,925
SLC,DEN,WN,391.0,-8.0,2,925
STL,MDW,WN,251.0,8.0,2,925
TUL,PHX,WN,935.0,0.0,2,925
CLT,MIA,AA,650.0,5.0,2,925
DFW,RSW,AA,1017.0,10.0,2,925
LGA,DFW,AA,1389.0,64.0,2,925
MIA,DCA,AA,919.0,0.0,2,925
DFW,AUS,AA,190.0,-5.0,2,925
MIA,LAS,AA,2174.0,-6.0,2,925
ORD,LAS,AA,1514.0,-7.0,2,925
SFO,LAS,B6,414.0,-6.0,2,925
MIA,SJU,AA,1045.0,-2.0,2,925
MCO,BUF,B6,1011.0,-13.0,2,925
IAH,LRD,EV,301.0,-2.0,2,925
CLT,ORD,EV,599.0,0.0,2,925
RDU,DTW,EV,501.0,-9.0,2,925
ORD,GRR,MQ,137.0,0.0,2,925
ORD,FSD,MQ,462.0,0.0,2,925
LAX,OAK,OO,337.0,-7.0,2,925
CVG,BNA,OO,230.0,131.0,2,925
SEA,SJC,OO,697.0,67.0,2,925
SFO,DFW,AA,1464.0,9.0,2,926
TUL,DEN,EV,541.0,19.0,2,926
MCO,IAD,UA,758.0,13.0,2,927
ITO,HNL,HA,216.0,-2.0,2,927
KOA,HNL,HA,163.0,4.0,2,927
OGG,ITO,HA,121.0,-16.0,2,927
GJT,DEN,OO,212.0,6.0,2,927
ATL,PIA,EV,565.0,4.0,2,928
CVG,EWR,EV,569.0,8.0,2,928
SAN,LAS,NK,258.0,-13.0,2,928
DTW,MCO,NK,957.0,44.0,2,928
DSM,DEN,OO,589.0,-12.0,2,928
BOS,LAX,DL,2611.0,-14.0,2,929
LGA,RDU,MQ,431.0,34.0,2,929
LGA,DTW,MQ,502.0,68.0,2,929
MIA,CMH,MQ,990.0,6.0,2,929
SFO,SNA,OO,372.0,6.0,2,929
JFK,SFO,UA,2586.0,22.0,2,930
SEA,SFO,UA,679.0,6.0,2,930
SFO,LAX,UA,337.0,-1.0,2,930
CLT,IAH,US,912.0,-12.0,2,930
DCA,BOS,US,399.0,84.0,2,930
CLT,ATL,US,226.0,-4.0,2,930
RNO,PHX,US,601.0,5.0,2,930
BOS,CLT,US,728.0,11.0,2,930
PHL,DFW,US,1303.0,55.0,2,930
BOS,PHL,US,280.0,0.0,2,930
SFO,BOS,VX,2704.0,3.0,2,930
SFO,IAD,VX,2419.0,0.0,2,930
DAL,LBB,WN,293.0,-10.0,2,930
FLL,BWI,WN,925.0,107.0,2,930
HOU,HRL,WN,277.0,0.0,2,930
HOU,LAS,WN,1235.0,-34.0,2,930
HOU,OAK,WN,1642.0,-34.0,2,930
OKC,BWI,WN,1180.0,24.0,2,930
ATL,RDU,WN,356.0,-17.0,2,930
AUS,DAL,WN,189.0,-8.0,2,930
BNA,BWI,WN,587.0,39.0,2,930
BUR,OAK,WN,325.0,-4.0,2,930
LAS,ATL,WN,1747.0,13.0,2,930
PHX,ONT,WN,325.0,69.0,2,930
PIT,DEN,WN,1290.0,80.0,2,930
SLC,LAS,WN,368.0,-2.0,2,930
SMF,SNA,WN,404.0,-11.0,2,930
LAS,LAX,AA,236.0,-6.0,2,930
MIA,BOS,AA,1258.0,18.0,2,930
MIA,BWI,AA,946.0,-7.0,2,930
DFW,IAH,AA,224.0,8.0,2,930
LAX,DFW,AA,1235.0,11.0,2,930
PDX,PHX,AS,1009.0,5.0,2,930
SEA,ATL,AS,2182.0,-27.0,2,930
LGA,FLL,B6,1076.0,43.0,2,930
DFW,MCO,AA,985.0,-7.0,2,930
CVG,FLL,DL,932.0,-15.0,2,930
ATL,DAB,DL,366.0,-6.0,2,930
ATL,DAY,DL,432.0,-10.0,2,930
CVG,ATL,DL,373.0,-26.0,2,930
MCO,ATL,DL,404.0,-20.0,2,930
ATL,VPS,DL,250.0,-14.0,2,930
PBI,ATL,DL,545.0,0.0,2,930
ATL,TPA,DL,406.0,-20.0,2,930
BNA,EWR,EV,748.0,25.0,2,930
ELM,DTW,EV,332.0,4.0,2,930
MGM,ATL,EV,147.0,186.0,2,930
TYS,ATL,EV,152.0,-8.0,2,930
MCO,CLE,F9,895.0,43.0,2,930
LIT,DFW,MQ,304.0,42.0,2,930
DFW,GRK,MQ,134.0,33.0,2,930
DFW,CHA,MQ,695.0,0.0,2,930
MIA,CHS,MQ,489.0,-10.0,2,930
ABI,DFW,MQ,158.0,-3.0,2,930
CVG,MSP,OO,596.0,34.0,2,930
MSP,PHX,NK,1276.0,14.0,2,930
PDX,TUS,OO,1119.0,17.0,2,930
MSP,FAR,OO,223.0,54.0,2,930
COS,DEN,OO,73.0,18.0,2,930
ORD,ATL,OO,606.0,-2.0,2,930
CDC,SLC,OO,221.0,38.0,2,930
BOS,EWR,UA,200.0,-19.0,2,931
KTN,WRG,AS,82.0,181.0,2,931
MIA,CVG,MQ,948.0,66.0,2,931
MIA,ORF,MQ,802.0,7.0,2,931
RSW,ACY,NK,982.0,13.0,2,931
PUB,DEN,OO,109.0,22.0,2,932
ORD,SRQ,UA,1050.0,24.0,2,932
GPT,ATL,EV,352.0,-8.0,2,932
BNA,ORD,EV,409.0,-5.0,2,932
HNL,KOA,HA,163.0,-3.0,2,932
BTR,DFW,MQ,383.0,46.0,2,932
MKE,ORD,OO,67.0,74.0,2,932
LGA,CLE,EV,419.0,-12.0,2,933
XNA,DFW,MQ,280.0,149.0,2,934
SLC,DEN,OO,391.0,29.0,2,934
BOS,IAD,UA,413.0,3.0,2,935
DFW,IAH,UA,224.0,-14.0,2,935
CLT,RDU,US,130.0,38.0,2,935
CLT,DEN,US,1337.0,-1.0,2,935
SJU,PHL,US,1576.0,-5.0,2,935
LAS,CLT,US,1916.0,17.0,2,935
SFO,LAS,VX,414.0,1.0,2,935
DAL,TPA,WN,917.0,-6.0,2,935
EWR,STL,WN,872.0,42.0,2,935
MDW,DAL,WN,793.0,26.0,2,935
MDW,MSY,WN,825.0,106.0,2,935
AUS,PHX,WN,872.0,-20.0,2,935
BWI,MKE,WN,641.0,117.0,2,935
LAS,GEG,WN,806.0,-17.0,2,935
LAS,LAX,WN,236.0,-8.0,2,935
PHX,SLC,WN,507.0,-5.0,2,935
RSW,MKE,WN,1183.0,27.0,2,935
STL,BNA,WN,272.0,-9.0,2,935
TPA,PHL,WN,920.0,0.0,2,935
MIA,RDU,AA,700.0,-15.0,2,935
MIA,IAH,AA,964.0,-32.0,2,935
SJC,KOA,AS,2384.0,-11.0,2,935
JFK,SLC,DL,1990.0,57.0,2,935
CVG,MCO,DL,757.0,-10.0,2,935
MEM,ATL,DL,332.0,-22.0,2,935
DFW,BPT,EV,270.0,69.0,2,935
GRR,EWR,EV,605.0,0.0,2,935
LGA,CHS,EV,641.0,90.0,2,935
CAE,ATL,EV,192.0,-12.0,2,935
CAE,IAD,EV,401.0,29.0,2,935
OAK,HNL,HA,2409.0,-1.0,2,935
JFK,HNL,HA,4983.0,39.0,2,935
XNA,LGA,MQ,1147.0,11.0,2,935
ORD,LAS,NK,1514.0,23.0,2,935
HNL,OGG,HA,100.0,1.0,2,936
ORD,TPA,UA,1012.0,62.0,2,937
MCO,JFK,B6,944.0,12.0,2,937
OKC,DEN,EV,495.0,-8.0,2,937
LAS,DEN,F9,628.0,-5.0,2,937
SFO,ASE,OO,848.0,-5.0,2,937
LAX,ASE,OO,737.0,20.0,2,937
BOS,EWR,B6,200.0,-8.0,2,938
STL,ATL,DL,484.0,9.0,2,938
RIC,ATL,DL,481.0,1.0,2,938
HSV,ATL,DL,151.0,-17.0,2,938
RNO,SFO,OO,192.0,-5.0,2,938
LAX,OGG,UA,2486.0,-13.0,2,939
SAN,DFW,AA,1171.0,4.0,2,939
MIA,PHL,AA,1013.0,-8.0,2,939
ORF,ATL,DL,516.0,-11.0,2,939
ATL,IND,DL,432.0,-5.0,2,939
ATL,MDT,DL,620.0,-11.0,2,939
ATL,VLD,EV,208.0,-6.0,2,939
ATL,OAJ,EV,399.0,-5.0,2,939
ATL,GTR,EV,241.0,-1.0,2,939
MLI,ORD,MQ,139.0,0.0,2,939
PHL,ORD,UA,678.0,77.0,2,940
ORD,CLE,UA,315.0,87.0,2,940
CLT,IND,US,427.0,-3.0,2,940
CLT,BOS,US,728.0,-11.0,2,940
PHL,ORD,US,678.0,0.0,2,940
PHL,MIA,US,1013.0,109.0,2,940
PHX,DEN,US,602.0,-9.0,2,940
PHX,MSP,US,1276.0,3.0,2,940
BOS,PHX,US,2300.0,-10.0,2,940
PHL,SJU,US,1576.0,84.0,2,940
CLT,DCA,US,331.0,42.0,2,940
CLT,CLE,US,430.0,40.0,2,940
CLT,TPA,US,507.0,-14.0,2,940
LAX,MDW,WN,1750.0,20.0,2,940
MCO,ALB,WN,1073.0,20.0,2,940
MCO,MCI,WN,1072.0,28.0,2,940
MDW,AUS,WN,972.0,80.0,2,940
OKC,PHX,WN,833.0,-9.0,2,940
BWI,BNA,WN,587.0,205.0,2,940
LAS,SMF,WN,397.0,-13.0,2,940
SAN,IAD,WN,2253.0,31.0,2,940
SAT,PHX,WN,843.0,-12.0,2,940
SMF,BUR,WN,358.0,-1.0,2,940
SNA,SFO,WN,372.0,-21.0,2,940
BOS,JFK,AA,187.0,5.0,2,940
DFW,PHX,AA,868.0,2.0,2,940
LGA,MIA,AA,1096.0,32.0,2,940
MIA,MCO,AA,192.0,-6.0,2,940
DFW,BWI,AA,1217.0,6.0,2,940
SJU,DFW,AA,2165.0,-15.0,2,940
SNA,PDX,AS,859.0,-18.0,2,940
BLI,LAS,AS,954.0,10.0,2,940
JFK,LAX,B6,2475.0,12.0,2,940
FLL,DCA,B6,899.0,161.0,2,940
JAX,DCA,B6,634.0,99.0,2,940
ATL,STT,DL,1599.0,-15.0,2,940
ATL,MEM,DL,332.0,-12.0,2,940
SLC,BWI,DL,1865.0,-7.0,2,940
ATL,DCA,DL,547.0,103.0,2,940
DFW,ATL,DL,731.0,-17.0,2,940
PHL,DTW,DL,453.0,157.0,2,940
SLC,EWR,DL,1969.0,-36.0,2,940
IAD,ATL,DL,534.0,25.0,2,940
SLC,DCA,DL,1851.0,54.0,2,940
ATL,BHM,DL,134.0,-6.0,2,940
ATL,LAS,DL,1747.0,-15.0,2,940
ATL,SAT,DL,874.0,-26.0,2,940
ATL,EYW,DL,646.0,6.0,2,940
PIT,EWR,EV,319.0,2.0,2,940
ATL,HPN,EV,780.0,25.0,2,940
ATL,IAD,EV,534.0,6.0,2,940
XNA,ATL,EV,589.0,-2.0,2,940
FLL,CLE,F9,1062.0,24.0,2,940
ORD,BMI,MQ,116.0,277.0,2,940
MIA,TLH,MQ,402.0,-7.0,2,940
DFW,TYR,MQ,102.0,-5.0,2,940
ORD,TVC,MQ,224.0,15.0,2,940
LGA,DTW,NK,502.0,205.0,2,940
SLC,RAP,OO,508.0,-19.0,2,940
SJC,SEA,OO,697.0,-5.0,2,940
EWR,LAS,UA,2227.0,48.0,2,941
SLC,DTW,DL,1481.0,-19.0,2,941
ATL,CVG,DL,373.0,9.0,2,941
CMH,ATL,DL,447.0,33.0,2,941
LGA,ORF,MQ,296.0,0.0,2,941
HNL,LIH,HA,102.0,-2.0,2,942
LBB,DFW,MQ,282.0,0.0,2,942
SLC,DFW,OO,989.0,18.0,2,942
SCC,BRW,AS,204.0,0.0,2,943
CLT,MCI,US,808.0,1.0,2,944
AUS,DFW,AA,190.0,10.0,2,944
JFK,SYR,B6,209.0,27.0,2,944
ATL,RSW,DL,515.0,-18.0,2,944
RDU,ATL,DL,356.0,-10.0,2,944
ATL,LAX,DL,1947.0,-30.0,2,944
ATL,DFW,DL,731.0,-27.0,2,944
SAV,IAD,EV,515.0,0.0,2,944
ATL,ILM,EV,377.0,10.0,2,944
LAX,FAT,OO,209.0,-6.0,2,945
PHX,YUM,OO,160.0,-1.0,2,945
IAH,SJC,UA,1608.0,-14.0,2,945
SFO,DEN,UA,967.0,8.0,2,945
DCA,ORD,UA,612.0,171.0,2,945
BOS,IAH,UA,1597.0,22.0,2,945
LAX,MCO,UA,2218.0,-4.0,2,945
RIC,ORD,UA,642.0,15.0,2,945
ORD,JAC,UA,1162.0,48.0,2,945
CLT,PHX,US,1773.0,-17.0,2,945
CLT,BWI,US,361.0,25.0,2,945
PHL,ATL,US,666.0,105.0,2,945
CLT,LAX,US,2125.0,-27.0,2,945
PHX,CLT,US,1773.0,-11.0,2,945
PHX,EWR,US,2133.0,-5.0,2,945
CLT,SJU,US,1475.0,5.0,2,945
PHL,STT,US,1605.0,117.0,2,945
JFK,LAS,VX,2248.0,17.0,2,945
DEN,MDW,WN,895.0,-13.0,2,945
DEN,PHL,WN,1558.0,21.0,2,945
ELP,SAT,WN,496.0,5.0,2,945
HOU,BNA,WN,670.0,-15.0,2,945
LAX,AUS,WN,1242.0,30.0,2,945
LAX,PHX,WN,370.0,8.0,2,945
LGA,BNA,WN,764.0,42.0,2,945
MCO,ATL,WN,404.0,49.0,2,945
MCO,SJU,WN,1189.0,24.0,2,945
MDW,DSM,WN,306.0,42.0,2,945
MDW,RDU,WN,632.0,28.0,2,945
OAK,DEN,WN,957.0,5.0,2,945
ONT,OAK,WN,362.0,-6.0,2,945
ATL,DCA,WN,547.0,0.0,2,945
ATL,MSY,WN,425.0,-14.0,2,945
BWI,FLL,WN,925.0,102.0,2,945
SAN,ABQ,WN,628.0,6.0,2,945
SAN,OAK,WN,446.0,-13.0,2,945
TPA,PIT,WN,873.0,8.0,2,945
LGA,ORD,AA,733.0,18.0,2,945
DFW,TUS,AA,813.0,-16.0,2,945
DFW,OKC,AA,175.0,-8.0,2,945
DFW,SLC,AA,989.0,28.0,2,945
ANC,SEA,AS,1448.0,-10.0,2,945
PDX,ANC,AS,1542.0,-18.0,2,945
GEG,SEA,AS,224.0,-13.0,2,945
EWR,FLL,B6,1065.0,54.0,2,945
SJU,ATL,DL,1547.0,-20.0,2,945
TPA,ATL,DL,406.0,-5.0,2,945
ATL,ORD,DL,606.0,20.0,2,945
ATL,MCO,DL,404.0,-8.0,2,945
FLL,ATL,DL,581.0,-6.0,2,945
ATL,LGA,DL,762.0,69.0,2,945
ORD,ATW,EV,160.0,14.0,2,945
ORD,CID,EV,196.0,31.0,2,945
ORD,OMA,EV,416.0,44.0,2,945
ORD,MLI,EV,139.0,61.0,2,945
DAL,IAH,EV,216.0,-14.0,2,945
LGA,MIA,F9,1096.0,16.0,2,945
DFW,CHS,MQ,987.0,23.0,2,945
RST,ORD,MQ,268.0,45.0,2,945
DFW,SAF,MQ,551.0,7.0,2,945
DFW,FSD,MQ,737.0,-10.0,2,945
SJU,MCO,NK,1189.0,24.0,2,945
YUM,PHX,OO,160.0,137.0,2,945
ORD,MKG,OO,118.0,21.0,2,945
ORD,SFO,UA,1846.0,35.0,2,946
ATL,MSY,DL,425.0,-2.0,2,946
FLL,LGA,B6,1076.0,36.0,2,946
ORD,DEN,UA,888.0,79.0,2,947
PHX,DCA,US,1979.0,2.0,2,947
PHX,STL,US,1262.0,0.0,2,947
ATL,MIA,AA,594.0,7.0,2,947
TUS,DFW,AA,813.0,-9.0,2,947
IND,ATL,DL,432.0,-18.0,2,947
ORD,GRB,EV,173.0,2.0,2,947
LAX,DFW,OO,1235.0,15.0,2,947
OMA,DEN,OO,472.0,10.0,2,947
ORD,DFW,UA,802.0,9.0,2,948
LAS,IAH,UA,1222.0,-6.0,2,948
DCA,DTW,DL,405.0,180.0,2,948
FLL,DTW,DL,1127.0,-5.0,2,948
BWI,DTW,DL,409.0,46.0,2,948
EWR,MCI,EV,1092.0,81.0,2,948
PHX,FLG,OO,119.0,-9.0,2,948
PHL,TPA,US,920.0,78.0,2,949
LBB,DEN,EV,456.0,29.0,2,949
AMA,DFW,MQ,312.0,30.0,2,949
STL,EWR,EV,872.0,-7.0,2,949
SLC,SAT,OO,1087.0,23.0,2,949
BZN,DEN,UA,524.0,-15.0,2,950
ORD,LGA,UA,733.0,25.0,2,950
ORD,IAH,UA,925.0,-9.0,2,950
CLT,ORD,US,599.0,-2.0,2,950
PHX,AUS,US,872.0,-2.0,2,950
PHX,CMH,US,1670.0,7.0,2,950
PHX,FLL,US,1972.0,3.0,2,950
CLT,STT,US,1520.0,7.0,2,950
CLT,FLL,US,631.0,-15.0,2,950
CLT,PIT,US,366.0,-9.0,2,950
PHL,LAX,US,2402.0,184.0,2,950
DAL,MSY,WN,436.0,-10.0,2,950
DEN,PHX,WN,602.0,-10.0,2,950
FLL,ISP,WN,1092.0,-3.0,2,950
FLL,TPA,WN,197.0,7.0,2,950
LAX,SFO,WN,337.0,-20.0,2,950
LBB,DAL,WN,293.0,-9.0,2,950
LIT,DAL,WN,296.0,-3.0,2,950
MCO,CMH,WN,802.0,-12.0,2,950
MDW,DEN,WN,895.0,32.0,2,950
MDW,MCO,WN,990.0,17.0,2,950
MSY,FLL,WN,674.0,14.0,2,950
ABQ,LAS,WN,486.0,13.0,2,950
BOS,BWI,WN,369.0,69.0,2,950
LAS,ELP,WN,583.0,48.0,2,950
LAS,OAK,WN,407.0,30.0,2,950
SFO,SAN,WN,447.0,5.0,2,950
SMF,LAS,WN,397.0,13.0,2,950
LAX,IAD,AA,2288.0,-1.0,2,950
ORD,DEN,AA,888.0,32.0,2,950
ORD,MSP,AA,334.0,-3.0,2,950
DFW,ORD,AA,802.0,1.0,2,950
ORD,PSP,AA,1652.0,17.0,2,950
PDX,LAX,AS,834.0,-14.0,2,950
SEA,LAS,AS,867.0,5.0,2,950
PDX,DCA,AS,2350.0,22.0,2,950
SEA,HNL,AS,2677.0,3.0,2,950
SLC,ATL,DL,1590.0,-22.0,2,950
ATL,SJU,DL,1547.0,-13.0,2,950
SLC,OAK,DL,588.0,-28.0,2,950
ATL,JAX,DL,270.0,8.0,2,950
ATL,ALB,DL,853.0,20.0,2,950
ATL,BDL,DL,859.0,-10.0,2,950
ATL,SAV,DL,214.0,-10.0,2,950
ATL,FLL,DL,581.0,-21.0,2,950
SLC,MCO,DL,1931.0,-22.0,2,950
IAH,GRK,EV,166.0,-10.0,2,950
LGA,CAE,EV,617.0,236.0,2,950
SFO,OGG,HA,2338.0,3.0,2,950
SJC,HNL,HA,2417.0,4.0,2,950
PNS,DFW,MQ,604.0,-3.0,2,950
ORD,TYS,MQ,475.0,8.0,2,950
DFW,MHK,MQ,431.0,62.0,2,950
DTW,RSW,NK,1084.0,-5.0,2,950
PHX,GJT,OO,438.0,0.0,2,950
PDX,SLC,OO,630.0,-10.0,2,950
PHX,SLC,OO,507.0,-6.0,2,950
SLC,BTM,OO,358.0,-9.0,2,950
ATL,PDX,DL,2172.0,-10.0,2,951
MDW,ATL,DL,591.0,0.0,2,951
AMA,DEN,EV,359.0,12.0,2,951
SMF,SFO,OO,86.0,9.0,2,951
MSY,ORD,UA,837.0,38.0,2,952
ATL,BNA,DL,214.0,-4.0,2,952
MCO,TTN,F9,896.0,32.0,2,952
PHX,ABQ,OO,328.0,2.0,2,952
SLC,BOI,OO,290.0,4.0,2,952
MKE,ATL,DL,669.0,-11.0,2,953
EWR,IND,EV,645.0,31.0,2,953
GNV,ATL,EV,300.0,2.0,2,953
LEX,ATL,EV,304.0,67.0,2,953
CLL,DFW,MQ,164.0,8.0,2,953
ABQ,SFO,OO,896.0,-22.0,2,953
ORD,MTJ,OO,1081.0,38.0,2,953
PHX,DFW,US,868.0,9.0,2,954
ORD,DFW,AA,802.0,11.0,2,954
SLC,MSP,DL,991.0,-19.0,2,954
CMH,ORD,MQ,296.0,0.0,2,954
PHX,DRO,OO,351.0,-11.0,2,954
DEN,DFW,UA,641.0,13.0,2,955
IAD,ORD,UA,589.0,62.0,2,955
LAS,CLE,UA,1824.0,-11.0,2,955
DEN,AUS,UA,775.0,103.0,2,955
DEN,MIA,UA,1709.0,0.0,2,955
CLT,PVD,US,683.0,-21.0,2,955
SMF,PHX,US,647.0,1.0,2,955
PHX,MCO,US,1849.0,-7.0,2,955
PHX,TPA,US,1788.0,18.0,2,955
PHX,MCI,US,1044.0,-4.0,2,955
MIA,CLT,US,650.0,-20.0,2,955
CLT,EWR,US,529.0,-14.0,2,955
CLT,BDL,US,644.0,-10.0,2,955
PHX,PHL,US,2075.0,0.0,2,955
CMH,DEN,WN,1154.0,29.0,2,955
MCO,ROC,WN,1033.0,4.0,2,955
MDW,LGA,WN,725.0,72.0,2,955
AUS,TPA,WN,928.0,-7.0,2,955
SAN,SJC,WN,417.0,-20.0,2,955
SJC,BUR,WN,296.0,8.0,2,955
DCA,ORD,AA,612.0,199.0,2,955
DFW,EWR,AA,1372.0,-3.0,2,955
ORD,LAX,AA,1744.0,2.0,2,955
MIA,LGA,AA,1096.0,233.0,2,955
SAT,DFW,AA,247.0,-9.0,2,955
DFW,ICT,AA,328.0,-2.0,2,955
SEA,SFO,AS,679.0,-2.0,2,955
PDX,DFW,AS,1616.0,-9.0,2,955
FLL,EWR,B6,1065.0,9.0,2,955
FLL,JFK,B6,1069.0,-1.0,2,955
BOS,JAX,B6,1010.0,12.0,2,955
ORD,JFK,B6,740.0,-6.0,2,955
LAS,DTW,DL,1749.0,-7.0,2,955
ATL,MIA,DL,594.0,-1.0,2,955
PHX,MSP,DL,1276.0,5.0,2,955
OMA,IAH,EV,781.0,-6.0,2,955
DEN,LFT,EV,978.0,-27.0,2,955
ATL,MLI,EV,633.0,2.0,2,955
ORD,TUL,EV,585.0,4.0,2,955
DFW,LBB,MQ,282.0,26.0,2,955
SDF,ORD,MQ,287.0,37.0,2,955
